run_id,ts,world_id,campaign_id,task_id,model_id,provider,agent_config_id,environment,reasoning_effort,grader_type,status,score,passed,num_verifiers,num_verifiers_passed,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cost_usd,duration_ms,num_tool_calls
run_mpbo5f1c_641434,2026-05-18T20:41:00Z,w_0002,cmp_0002,task_492,m_gpt5,openai,ac_terminus,prod,medium,judge,timeout,,0,3,0,26404,62573,0,44973,2.703393,,17
run_mpbq6pxc_601357,2026-05-18T21:38:00Z,w_0011,cmp_0003,task_116,m_llama3_70b,meta,ac_react,dev,medium,judge,completed,0.1921,0,5,1,8020,10509,0,40604,0.040591,44397,28
run_mpalfduo_889696,2026-05-18T02:37:00Z,w_0015,cmp_0007,task_3290,m_claude_opus,anthropic,ac_stirrup,prod,low,programmatic,completed,0.6456,0,7,5,21270,26548,283160,9235,2.908046,38628,31
run_mpbsrb9c_294884,2026-05-18T22:50:00Z,,,task_247,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,errored,,0,5,0,57184,25351,72967,78780,0.869132,,14
run_mpafw1xc_221080,2026-05-18T00:02:00Z,w_0002,cmp_0002,task_3477,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,programmatic,cancelled,,0,7,0,16859,21330,415654,59134,0.716976,11663,8
run_mpamkjc0_855532,2026-05-18T03:09:00Z,w_0001,cmp_0001,task_1634,m_gpt5_mini,openai,ac_lighthouse,prod,medium,programmatic,completed,0.4869,0,2,1,34588,60496,0,0,0.138286,41639,24
run_mpb63zeo_738650,2026-05-18T12:16:00Z,w_0010,cmp_0002,task_1342,m_claude_haiku,anthropic,ac_single_shot,prod,medium,judge,completed,0.5317,0,4,2,61144,13010,206714,0,0.117492,10476,2
run_mpb293eo_275541,2026-05-18T10:28:00Z,w_0011,cmp_0003,task_3591,m_mistral_large,mistral,ac_lighthouse,prod,low,judge,completed,0.1102,0,4,0,47547,49351,39253,0,0.399051,90769,24
run_mpbe5c2o_852662,2026-05-18T16:01:00Z,w_0010,cmp_0002,task_361,m_claude_sonnet,anthropic,ac_lighthouse,staging,high,programmatic,timeout,,0,7,0,127925,19703,0,0,0.67932,32974,27
run_mpazn7s0_167856,2026-05-18T09:15:00Z,w_0013,cmp_0005,task_675,m_claude_sonnet,anthropic,ac_react,prod,high,judge,completed,0.473,0,6,3,114558,81242,18211,67414,1.82057,109038,32
run_mpb393pc_369332,2026-05-18T10:56:00Z,w_0006,cmp_0006,task_3123,m_gemini_flash,google,ac_terminus,staging,medium,judge,completed,0.4776,0,3,1,16124,15635,0,0,0.023599,24847,22
run_mpb0knhc_962081,2026-05-18T09:41:00Z,,,task_1115,m_gemini_flash,google,ac_terminus,prod,medium,gt,errored,,0,6,0,67279,6183,55668,0,0.029273,,28
run_mpascvc0_450118,2026-05-18T05:51:00Z,w_0009,cmp_0001,task_1966,m_claude_sonnet,anthropic,ac_react,prod,low,judge,completed,0.5988,0,6,4,73169,4073,0,0,0.280602,22507,6
run_mpburbuo_906768,2026-05-18T23:46:00Z,w_0005,cmp_0005,task_60,m_gemini_flash,google,ac_terminus,prod,medium,judge,completed,0.299,0,8,2,45012,34494,95107,74496,0.087548,269919,28
run_mpbabqdc_999890,2026-05-18T14:14:00Z,,,task_3332,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,programmatic,errored,,0,8,0,82486,33364,0,0,0.747918,47975,16
run_mpavi1eo_618960,2026-05-18T07:19:00Z,w_0005,cmp_0005,task_751,m_claude_haiku,anthropic,ac_react,dev,low,programmatic,errored,,0,6,0,19349,23793,0,0,0.110651,46866,10
run_mpbn09k0_458819,2026-05-18T20:09:00Z,,,task_3025,m_gpt5,openai,ac_react,prod,medium,gt,errored,,0,3,0,21798,50007,0,0,1.71819,96681,21
run_mpaq6f9c_859342,2026-05-18T04:50:00Z,w_0010,cmp_0002,task_1521,m_gpt5,openai,ac_single_shot,prod,medium,gt,completed,0.4971,0,7,3,38752,36817,180993,0,1.718271,10231,2
run_mpb995hc_804262,2026-05-18T13:44:00Z,w_0008,cmp_0008,task_1956,m_gemini_pro,google,ac_react,prod,medium,judge,completed,0.3959,0,4,2,69144,10016,0,0,0.347172,30285,14
run_mpbd1gw0_964223,2026-05-18T15:30:00Z,w_0011,cmp_0003,task_2959,m_gpt5,openai,ac_terminus,prod,medium,judge,completed,0.4831,0,3,1,52836,35925,116427,18878,1.987619,66048,12
run_mpaj52w0_963681,2026-05-18T01:33:00Z,w_0004,cmp_0004,task_144,m_claude_sonnet,anthropic,ac_react,prod,low,judge,completed,0.3684,0,3,1,50375,54262,0,64237,1.205944,22126,38
run_mpbbjgg0_769208,2026-05-18T14:48:00Z,w_0005,cmp_0005,task_2635,m_gpt5_mini,openai,ac_single_shot,prod,high,judge,completed,0.0307,0,6,0,41856,38323,0,26858,0.113689,15810,3
run_mpapa9uo_582408,2026-05-18T04:25:00Z,w_0005,cmp_0005,task_35,m_gpt5_mini,openai,ac_stirrup,prod,high,judge,completed,0.1368,0,7,1,42302,24880,144289,0,0.078125,92799,2
run_mpajj85c_646714,2026-05-18T01:44:00Z,w_0008,cmp_0008,task_1230,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,gt,completed,0.3603,0,5,2,81762,61574,0,0,1.168896,18299,13
run_mpaucvxc_971655,2026-05-18T06:47:00Z,w_0015,cmp_0007,task_3305,m_gpt4o,openai,ac_react,prod,high,programmatic,completed,0.7646,1,7,5,22382,42815,57585,0,0.556086,345456,31
run_mpbqrao0_314463,2026-05-18T21:54:00Z,w_0007,cmp_0007,task_1901,m_gpt5,openai,ac_single_shot,staging,medium,gt,errored,,0,6,0,34579,23730,288422,0,1.418218,,1
run_mpbiaig0_482221,2026-05-18T17:57:00Z,w_0003,cmp_0003,task_3279,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,programmatic,completed,0.5867,0,8,5,112754,41312,104394,0,0.98926,45245,10
run_mpbabqdc_584828,2026-05-18T14:14:00Z,w_0012,cmp_0004,task_2737,m_claude_sonnet,anthropic,ac_stirrup,prod,high,judge,completed,0.5674,0,2,1,50285,10930,0,0,0.314805,27955,20
run_mpbkooao_637165,2026-05-18T19:04:00Z,w_0014,cmp_0006,task_206,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.5239,0,4,2,25929,31865,66240,12281,0.621688,23627,35
run_mpbljjeo_113811,2026-05-18T19:28:00Z,w_0013,cmp_0005,task_2257,m_claude_haiku,anthropic,ac_stirrup,staging,low,judge,errored,,0,3,0,26305,16293,82352,124992,0.217796,88163,31
run_mpba7vhc_891368,2026-05-18T14:11:00Z,,,task_3377,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,judge,errored,,0,5,0,90387,25799,0,2949,0.669205,,4
run_mpavn6lc_395276,2026-05-18T07:23:00Z,w_0011,cmp_0003,task_497,m_claude_opus,anthropic,ac_terminus,prod,medium,judge,completed,0.5706,0,5,3,41127,27531,0,51087,3.639611,26093,8
run_mpb92q00_237284,2026-05-18T13:39:00Z,w_0005,cmp_0005,task_2891,m_gpt5,openai,ac_react,dev,medium,programmatic,completed,0.5133,0,8,4,51736,196677,600426,0,7.168203,55134,5
run_mpbaolc0_745422,2026-05-18T14:24:00Z,w_0015,cmp_0007,task_1377,m_claude_sonnet,anthropic,ac_single_shot,staging,medium,judge,cancelled,,0,6,0,23135,5179,163481,0,0.196134,10034,2
run_mpb12nmo_122405,2026-05-18T09:55:00Z,w_0012,cmp_0004,task_3833,m_gemini_pro,google,ac_single_shot,prod,low,judge,completed,0.4939,0,3,1,43996,33561,0,0,0.506377,12585,2
run_mpahgmyo_443936,2026-05-18T00:46:00Z,w_0015,cmp_0007,task_3639,m_gemini_pro,google,ac_react,staging,high,programmatic,cancelled,,0,3,0,29862,20655,29495,0,0.331718,,28
run_mpbebrk0_295731,2026-05-18T16:06:00Z,w_0007,cmp_0007,task_1392,m_llama3_70b,meta,ac_lighthouse,staging,medium,gt,completed,0.1516,0,4,1,70020,10477,61724,7610,0.058376,87471,24
run_mpbdom80_713589,2026-05-18T15:48:00Z,w_0014,cmp_0006,task_802,m_gpt5,openai,ac_terminus,prod,high,programmatic,completed,0.5821,0,2,1,19329,9521,32091,0,0.519034,45564,18
run_mpb594ao_233215,2026-05-18T11:52:00Z,w_0013,cmp_0005,task_2509,m_claude_sonnet,anthropic,ac_terminus,staging,low,judge,completed,0.7854,1,4,3,53996,41183,0,0,0.779733,26101,3
run_mpawkmao_639359,2026-05-18T07:49:00Z,w_0015,cmp_0007,task_997,m_gemini_flash,google,ac_react,prod,medium,judge,completed,0.4289,0,4,2,40634,38998,115299,144921,0.120415,120758,8
run_mpala8o0_836636,2026-05-18T02:33:00Z,w_0005,cmp_0005,task_3398,m_claude_sonnet,anthropic,ac_lighthouse,prod,high,judge,completed,0.5786,0,2,1,54750,58759,240762,102560,1.502464,35003,17
run_mpaij7uo_790718,2026-05-18T01:16:00Z,w_0006,cmp_0006,task_3129,m_gpt4o,openai,ac_stirrup,prod,high,gt,completed,0.646,0,8,5,25723,24432,0,0,0.308628,74484,25
run_mpahpn1c_887277,2026-05-18T00:53:00Z,w_0009,cmp_0001,task_3213,m_gpt5_mini,openai,ac_stirrup,prod,high,programmatic,completed,0.1931,0,2,0,52425,46042,24030,0,0.119498,29161,22
run_mpbr2vc0_873088,2026-05-18T22:03:00Z,w_0002,cmp_0002,task_2,m_gpt5_mini,openai,ac_react,prod,low,judge,completed,0.0378,0,3,0,30384,30107,30807,0,0.076946,15496,29
run_mpb8kpuo_239128,2026-05-18T13:25:00Z,,,task_2903,m_gpt5_mini,openai,ac_lighthouse,prod,medium,programmatic,errored,,0,2,0,16399,152654,0,10860,0.320024,,4
run_mpaphzmo_556255,2026-05-18T04:31:00Z,w_0002,cmp_0002,task_2821,m_gpt4o,openai,ac_terminus,prod,low,programmatic,timeout,,0,3,0,85739,21351,11317,0,0.442004,42825,22
run_mpbmtu2o_578813,2026-05-18T20:04:00Z,w_0007,cmp_0007,task_3381,m_gpt5_mini,openai,ac_lighthouse,staging,high,gt,timeout,,0,4,0,36853,9177,38412,126121,0.114374,98904,4
run_mpbesheo_300181,2026-05-18T16:19:00Z,w_0010,cmp_0002,task_1626,m_gpt5_mini,openai,ac_stirrup,prod,medium,programmatic,completed,0.1514,0,4,1,517990,52612,94615,135191,0.450064,261165,39
run_mpbod4tc_537611,2026-05-18T20:47:00Z,w_0015,cmp_0007,task_655,m_gemini_pro,google,ac_stirrup,prod,low,judge,completed,0.7577,1,2,2,22447,16668,72913,0,0.279098,83394,34
run_mpbk6o5c_338325,2026-05-18T18:50:00Z,w_0013,cmp_0005,task_2913,m_gpt5_mini,openai,ac_react,prod,high,programmatic,errored,,0,2,0,63405,59702,148743,47366,0.186963,,18
run_mparxfs0_765310,2026-05-18T05:39:00Z,w_0005,cmp_0005,task_1113,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,gt,completed,0.4479,0,3,1,37240,32576,127365,17712,0.70499,24070,19
run_mpblv42o_535183,2026-05-18T19:37:00Z,w_0013,cmp_0005,task_3194,m_gpt4o,openai,ac_react,staging,low,judge,completed,0.5865,0,8,5,30901,63596,0,24760,0.787493,77705,12
run_mpanzz6o_310185,2026-05-18T03:49:00Z,w_0007,cmp_0007,task_1818,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,programmatic,errored,,0,8,0,122233,96465,40814,0,1.825918,22616,15
run_mpb9ol1c_947547,2026-05-18T13:56:00Z,w_0007,cmp_0007,task_3285,m_llama3_70b,meta,ac_terminus,staging,medium,judge,completed,0.4175,0,2,1,79978,64461,62661,0,0.096869,64898,38
run_mpblktpc_257482,2026-05-18T19:29:00Z,w_0001,cmp_0001,task_1372,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,completed,0.6488,0,5,3,197427,15321,0,0,0.822096,14723,0
run_mpbr5fxc_986109,2026-05-18T22:05:00Z,w_0010,cmp_0002,task_599,m_gpt4o,openai,ac_terminus,prod,medium,judge,completed,0.5229,0,8,4,82987,43345,0,0,0.640918,43027,20
run_mpanw4ao_332606,2026-05-18T03:46:00Z,,,task_1949,m_claude_opus,anthropic,ac_react,prod,medium,judge,cancelled,,0,6,0,156110,22450,68841,10610,4.327599,,10
run_mparr0ao_610906,2026-05-18T05:34:00Z,w_0013,cmp_0005,task_2446,m_gemini_pro,google,ac_terminus,prod,low,programmatic,completed,0.7988,1,4,3,159110,8081,0,0,0.641736,54032,12
run_mpbttw5c_983032,2026-05-18T23:20:00Z,w_0013,cmp_0005,task_844,m_gemini_flash,google,ac_lighthouse,prod,low,judge,completed,0.2258,0,4,1,392015,21583,42636,0,0.144783,59312,15
run_mpbjkt40_750866,2026-05-18T18:33:00Z,w_0006,cmp_0006,task_3705,m_gpt4o,openai,ac_terminus,prod,medium,judge,completed,0.6995,0,6,4,238730,17117,154252,0,0.96081,59946,37
run_mpbhoneo_921011,2026-05-18T17:40:00Z,w_0007,cmp_0007,task_3715,m_gpt5,openai,ac_terminus,staging,medium,programmatic,completed,0.3548,0,7,2,54112,27741,0,0,1.37335,39221,17
run_mpboia00_365691,2026-05-18T20:51:00Z,w_0002,cmp_0002,task_913,m_claude_sonnet,anthropic,ac_react,prod,medium,programmatic,completed,0.5091,0,6,3,628047,64696,0,0,2.854581,66110,2
run_mpax91xc_183223,2026-05-18T08:08:00Z,w_0011,cmp_0003,task_1792,m_claude_haiku,anthropic,ac_single_shot,staging,medium,judge,completed,0.3655,0,5,2,46555,18416,0,27117,0.138025,7492,2
run_mpalpo80_567582,2026-05-18T02:45:00Z,w_0007,cmp_0007,task_1089,m_llama3_70b,meta,ac_lighthouse,prod,medium,judge,completed,0.2266,0,3,1,50132,53431,0,33507,0.090936,16740,36
run_mpat00o0_142878,2026-05-18T06:09:00Z,w_0002,cmp_0002,task_3532,m_gpt5_mini,openai,ac_stirrup,prod,low,judge,completed,0.4065,0,3,1,44140,195812,0,91737,0.468736,144797,5
run_mpagymtc_290312,2026-05-18T00:32:00Z,w_0003,cmp_0003,task_3228,m_gpt5,openai,ac_stirrup,prod,medium,judge,completed,0.69,0,7,5,88047,15598,13839,29150,1.730084,18600,18
run_mpajlsqo_728810,2026-05-18T01:46:00Z,w_0004,cmp_0004,task_2210,m_claude_opus,anthropic,ac_single_shot,staging,low,programmatic,completed,0.5157,0,6,3,218045,4640,0,17677,3.950119,14539,2
run_mpaoj9mo_980919,2026-05-18T04:04:00Z,w_0005,cmp_0005,task_3539,m_claude_haiku,anthropic,ac_stirrup,prod,medium,judge,completed,0.4088,0,7,3,40131,90693,0,0,0.394877,28638,12
run_mpbg6myo_279073,2026-05-18T16:58:00Z,w_0001,cmp_0001,task_1894,m_gemini_pro,google,ac_single_shot,prod,low,judge,completed,0.4819,0,5,2,28696,20522,102052,10312,0.392883,11760,1
run_mpbi42yo_872059,2026-05-18T17:52:00Z,w_0004,cmp_0004,task_3145,m_claude_opus,anthropic,ac_terminus,prod,high,programmatic,errored,,0,7,0,77919,9403,34422,7763,2.071199,42109,16
run_mpaja82o_509148,2026-05-18T01:37:00Z,,,task_2804,m_claude_sonnet,anthropic,ac_lighthouse,prod,high,judge,errored,,0,6,0,146183,9354,26180,0,0.586713,34836,23
run_mpbfwclc_677778,2026-05-18T16:50:00Z,w_0012,cmp_0004,task_2005,m_gpt4o,openai,ac_stirrup,staging,medium,programmatic,completed,0.5624,0,8,4,42230,25103,0,0,0.356605,73142,9
run_mpbqd5eo_525375,2026-05-18T21:43:00Z,w_0012,cmp_0004,task_880,m_gpt5_mini,openai,ac_react,prod,high,gt,completed,0.2399,0,3,1,35734,19290,46345,91589,0.113718,18626,6
run_mpak6dhc_168163,2026-05-18T02:02:00Z,w_0006,cmp_0006,task_1565,m_gpt5_mini,openai,ac_stirrup,prod,medium,gt,completed,0.3339,0,8,3,28123,79770,42836,0,0.175743,36627,35
run_mpb4aeao_901271,2026-05-18T11:25:00Z,w_0001,cmp_0001,task_3021,m_gemini_flash,google,ac_lighthouse,prod,high,judge,completed,0.1315,0,8,1,26588,13634,29813,0,0.025232,33918,20
run_mpb002qo_483820,2026-05-18T09:25:00Z,w_0013,cmp_0005,task_543,m_claude_opus,anthropic,ac_terminus,prod,medium,programmatic,completed,0.9172,1,2,2,72153,31988,72559,0,3.590234,79145,39
run_mpb6fk2o_377433,2026-05-18T12:25:00Z,w_0007,cmp_0007,task_3954,m_gemini_flash,google,ac_lighthouse,prod,low,gt,completed,0.1594,0,6,1,534490,30229,26087,0,0.197404,80297,24
run_mpbhksio_288946,2026-05-18T17:37:00Z,w_0002,cmp_0002,task_1680,m_gemini_flash,google,ac_terminus,staging,medium,programmatic,completed,0.2018,0,4,1,142629,13027,117788,25200,0.072035,85089,23
run_mpapluio_426419,2026-05-18T04:34:00Z,w_0010,cmp_0002,task_2727,m_gemini_flash,google,ac_react,prod,medium,judge,completed,0.3022,0,7,2,38083,2023,0,21722,0.022541,32813,22
run_mpbqxq5c_349111,2026-05-18T21:59:00Z,w_0006,cmp_0006,task_1157,m_gpt5,openai,ac_lighthouse,prod,medium,gt,completed,0.6827,0,3,2,142317,54961,140754,0,3.247943,24971,28
run_mpbuam00_535678,2026-05-18T23:33:00Z,w_0011,cmp_0003,task_1141,m_claude_opus,anthropic,ac_stirrup,prod,high,programmatic,timeout,,0,3,0,17628,18572,65755,71593,3.098321,74840,3
run_mpbrrayo_731282,2026-05-18T22:22:00Z,w_0013,cmp_0005,task_1441,m_gpt5,openai,ac_lighthouse,prod,low,gt,completed,0.7316,1,2,1,108760,30253,218622,10618,2.401193,67838,18
run_mpbtz1c0_500479,2026-05-18T23:24:00Z,w_0014,cmp_0006,task_785,m_claude_opus,anthropic,ac_stirrup,staging,medium,gt,completed,0.3632,0,5,2,17912,22824,19968,0,2.010432,48008,9
run_mpaocu5c_363249,2026-05-18T03:59:00Z,w_0004,cmp_0004,task_858,m_gpt5,openai,ac_single_shot,prod,medium,programmatic,errored,,0,5,0,48581,10083,137599,0,0.960299,6806,2
run_mpbbpvxc_760487,2026-05-18T14:53:00Z,w_0006,cmp_0006,task_2316,m_gpt5,openai,ac_single_shot,prod,medium,programmatic,completed,0.6969,0,5,3,103661,53925,0,0,2.65436,35219,3
run_mpbdr6tc_646169,2026-05-18T15:50:00Z,w_0004,cmp_0004,task_2086,m_gemini_pro,google,ac_react,prod,medium,programmatic,completed,0.2922,0,2,1,85748,21211,0,0,0.522834,54752,11
run_mpaw01k0_865355,2026-05-18T07:33:00Z,w_0002,cmp_0002,task_3924,m_gpt5,openai,ac_stirrup,prod,medium,judge,completed,0.445,0,7,3,83032,59178,49052,0,2.666975,62296,37
run_mpb7puqo_761359,2026-05-18T13:01:00Z,w_0008,cmp_0008,task_1435,m_gpt4o,openai,ac_single_shot,dev,high,programmatic,completed,0.4201,0,8,3,19363,12512,0,38724,0.2897,8247,0
run_mpagymtc_541099,2026-05-18T00:32:00Z,w_0005,cmp_0005,task_3340,m_claude_opus,anthropic,ac_stirrup,staging,high,programmatic,completed,0.4703,0,8,4,239392,5186,150879,16044,4.506973,22252,21
run_mpbesheo_438203,2026-05-18T16:19:00Z,w_0006,cmp_0006,task_727,m_gpt5,openai,ac_lighthouse,prod,medium,judge,completed,0.8589,1,6,5,95834,25873,0,0,1.73453,18709,34
run_mpbayvpc_421724,2026-05-18T14:32:00Z,w_0007,cmp_0007,task_2477,m_claude_sonnet,anthropic,ac_terminus,prod,medium,programmatic,completed,0.5002,0,3,2,19638,29116,44703,0,0.509065,78398,4
run_mpamhyqo_471519,2026-05-18T03:07:00Z,w_0002,cmp_0002,task_2920,m_gemini_flash,google,ac_stirrup,prod,medium,judge,completed,0.1574,0,5,1,24247,78202,196364,15015,0.113013,58198,35
run_mpbu6r40_709894,2026-05-18T23:30:00Z,w_0010,cmp_0002,task_3021,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.447,0,2,1,4034,57805,0,37070,1.01819,54197,22
run_mpbuq1k0_422653,2026-05-18T23:45:00Z,w_0005,cmp_0005,task_1338,m_gpt5_mini,openai,ac_lighthouse,prod,low,judge,completed,0.3498,0,4,1,153725,17615,71312,20039,0.127682,54883,13
run_mpaygs00_340837,2026-05-18T08:42:00Z,w_0013,cmp_0005,task_3442,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,judge,completed,0.6924,0,7,5,44619,87775,0,8229,1.481341,99787,31
run_mpbsh0w0_701550,2026-05-18T22:42:00Z,w_0007,cmp_0007,task_2101,m_llama3_70b,meta,ac_stirrup,prod,medium,programmatic,errored,,0,7,0,127542,30000,48691,0,0.100447,93463,17
run_mpatpqlc_767839,2026-05-18T06:29:00Z,w_0005,cmp_0005,task_3208,m_claude_sonnet,anthropic,ac_react,prod,high,programmatic,completed,0.5258,0,3,2,143595,11797,0,0,0.60774,52668,39
run_mpbgsi00_341634,2026-05-18T17:15:00Z,w_0014,cmp_0006,task_671,m_gemini_flash,google,ac_lighthouse,prod,low,programmatic,completed,0.2063,0,8,2,90750,21396,133210,0,0.056897,53489,26
run_mpapgpc0_383229,2026-05-18T04:30:00Z,,,task_3705,m_gemini_flash,google,ac_stirrup,prod,medium,judge,errored,,0,2,0,46917,8583,40686,0,0.025595,,2
run_mpbhi7xc_490724,2026-05-18T17:35:00Z,,,task_2034,m_gpt4o,openai,ac_lighthouse,prod,medium,judge,errored,,0,6,0,11573,55810,54376,55707,0.822124,,30
run_mpamhyqo_907779,2026-05-18T03:07:00Z,w_0003,cmp_0003,task_2981,m_claude_sonnet,anthropic,ac_react,prod,medium,judge,completed,0.6875,0,8,6,103152,9377,47586,0,0.464387,93133,4
run_mpb0r2yo_197873,2026-05-18T09:46:00Z,w_0012,cmp_0004,task_755,m_gpt5,openai,ac_terminus,prod,low,gt,completed,0.5664,0,2,1,55179,11974,23528,0,0.94042,29365,7
run_mpbb962o_668768,2026-05-18T14:40:00Z,w_0007,cmp_0007,task_718,m_gpt5_mini,openai,ac_react,dev,medium,judge,completed,0.1991,0,5,1,36988,21409,55878,161221,0.160839,147267,27
run_mpb7czs0_933891,2026-05-18T12:51:00Z,w_0007,cmp_0007,task_1377,m_claude_opus,anthropic,ac_single_shot,prod,medium,judge,completed,0.713,1,7,5,8892,48743,70538,29448,4.447062,5141,0
run_mpbkyyo0_463835,2026-05-18T19:12:00Z,w_0009,cmp_0001,task_1343,m_gemini_flash,google,ac_stirrup,prod,low,judge,completed,0.2625,0,4,1,46566,65581,0,25641,0.102923,93453,9
run_mpari080_645546,2026-05-18T05:27:00Z,w_0004,cmp_0004,task_1773,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,completed,0.5088,0,5,3,138438,17511,283803,0,0.76312,9368,3
run_mpauyqyo_680956,2026-05-18T07:04:00Z,w_0004,cmp_0004,task_3978,m_claude_haiku,anthropic,ac_terminus,staging,high,judge,completed,0.3369,0,4,1,94122,100036,0,37640,0.513082,57104,13
run_mpb71f40_320178,2026-05-18T12:42:00Z,w_0012,cmp_0004,task_182,m_claude_opus,anthropic,ac_react,prod,medium,programmatic,errored,,0,8,0,42295,77109,0,13874,6.677738,254848,38
run_mpblbtmo_330860,2026-05-18T19:22:00Z,w_0015,cmp_0007,task_2315,m_gemini_pro,google,ac_single_shot,prod,low,judge,completed,0.4979,0,5,2,45525,52913,327570,0,0.829574,9020,3
run_mpapzzs0_747580,2026-05-18T04:45:00Z,w_0009,cmp_0001,task_3251,m_gemini_flash,google,ac_react,prod,low,judge,completed,0.1389,0,2,0,54365,54845,0,0,0.082124,37945,12
run_mpajn31c_965604,2026-05-18T01:47:00Z,w_0011,cmp_0003,task_861,m_claude_opus,anthropic,ac_stirrup,dev,low,judge,completed,0.5026,0,8,4,28603,21189,46838,0,2.088477,114527,32
run_mpblgytc_683593,2026-05-18T19:26:00Z,w_0015,cmp_0007,task_374,m_gpt5,openai,ac_single_shot,staging,medium,judge,completed,0.4243,0,2,1,109888,31482,88274,50221,2.781445,15608,0
run_mpaihxk0_976600,2026-05-18T01:15:00Z,w_0010,cmp_0002,task_2928,m_claude_sonnet,anthropic,ac_react,prod,low,judge,errored,,0,8,0,57114,37899,81674,16523,0.82629,,36
run_mpazlxhc_870148,2026-05-18T09:14:00Z,w_0010,cmp_0002,task_2413,m_claude_sonnet,anthropic,ac_single_shot,prod,high,judge,completed,0.5476,0,5,3,52018,40202,0,8325,0.790303,23600,2
run_mpasjatc_513731,2026-05-18T05:56:00Z,w_0007,cmp_0007,task_2833,m_claude_sonnet,anthropic,ac_react,prod,medium,programmatic,completed,0.7605,1,4,3,64929,23336,0,25803,0.641588,171628,7
run_mpamoe80_210118,2026-05-18T03:12:00Z,w_0007,cmp_0007,task_3668,m_claude_opus,anthropic,ac_stirrup,prod,medium,judge,completed,0.6554,0,8,5,46570,89644,0,15891,7.719806,22242,17
run_mpb1kns0_290493,2026-05-18T10:09:00Z,w_0014,cmp_0006,task_2772,m_gpt4o,openai,ac_react,staging,low,judge,completed,0.6341,0,8,5,12820,4766,0,0,0.07971,22793,38
run_mpbfncio_788314,2026-05-18T16:43:00Z,w_0008,cmp_0008,task_1875,m_gpt5,openai,ac_lighthouse,prod,medium,gt,completed,0.7707,1,7,5,97011,7499,47226,121631,2.7745,32331,22
run_mpbt9beo_955153,2026-05-18T23:04:00Z,w_0001,cmp_0001,task_1914,m_claude_opus,anthropic,ac_react,staging,high,judge,completed,0.6053,0,6,4,194185,15993,17018,0,4.137777,37563,36
run_mpavblxc_832900,2026-05-18T07:14:00Z,w_0010,cmp_0002,task_2272,m_llama3_70b,meta,ac_stirrup,staging,medium,programmatic,errored,,0,3,0,160974,58267,0,36741,0.16309,89571,6
run_mpb3n8yo_957329,2026-05-18T11:07:00Z,w_0015,cmp_0007,task_2305,m_gpt5,openai,ac_stirrup,prod,medium,gt,completed,0.7427,1,7,5,48372,4890,0,6957,0.717383,154158,29
run_mpbp0a5c_562497,2026-05-18T21:05:00Z,,,task_3157,m_claude_sonnet,anthropic,ac_react,staging,medium,judge,cancelled,,0,6,0,55468,34363,0,0,0.681849,40624,9
run_mpaqkkio_669490,2026-05-18T05:01:00Z,w_0006,cmp_0006,task_3205,m_gemini_flash,google,ac_terminus,prod,medium,judge,errored,,0,5,0,129982,86071,31394,0,0.143222,106780,39
run_mpbm1jk0_286535,2026-05-18T19:42:00Z,w_0008,cmp_0008,task_2372,m_gemini_flash,google,ac_terminus,prod,low,judge,completed,0.1158,0,7,1,135240,171213,0,0,0.246028,158092,12
run_mpbbeb9c_422311,2026-05-18T14:44:00Z,w_0012,cmp_0004,task_2897,m_gpt5,openai,ac_terminus,prod,low,programmatic,completed,0.6468,0,3,2,32087,15176,0,11260,0.9169,165515,6
run_mpat6g5c_398208,2026-05-18T06:14:00Z,,,task_984,m_claude_sonnet,anthropic,ac_single_shot,prod,high,judge,errored,,0,8,0,134448,97288,0,0,1.862664,3536,1
run_mpb6e9s0_125059,2026-05-18T12:24:00Z,w_0007,cmp_0007,task_3370,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,programmatic,completed,0.5539,0,5,3,70039,15017,172926,4700,0.504875,47188,18
run_mpbekrmo_395299,2026-05-18T16:13:00Z,w_0013,cmp_0005,task_2846,m_gpt5_mini,openai,ac_single_shot,prod,high,judge,errored,,0,4,0,46485,32023,0,40366,0.111508,,0
run_mpbjyydc_503637,2026-05-18T18:44:00Z,,,task_245,m_claude_haiku,anthropic,ac_react,prod,low,judge,errored,,0,4,0,27441,22874,69707,25468,0.144493,,29
run_mpbd5bs0_848612,2026-05-18T15:33:00Z,w_0004,cmp_0004,task_2983,m_gemini_pro,google,ac_lighthouse,prod,medium,judge,completed,0.6081,0,6,4,51592,25409,82172,0,0.476127,87760,36
