event_id,ts,customer_id,service_id,surface,model_id,provider,environment,region,token_type,tokens,requests,cost_usd,latency_ms,attribution_status
evt_mpbetrpc_400640,2026-05-18T16:20:00Z,C_00008,svc_headshot,backend_service,m_gpt4o,openai,prod,apac,input,29392434,4899,73.481085,856,attributed
evt_mparffmo_439090,2026-05-18T05:25:00Z,C_00032,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,us-east,cache_write,12023525,2004,12.023525,840,attributed
evt_mpap2k2o_988523,2026-05-18T04:19:00Z,C_00017,svc_trajectory_runner,backend_service,m_mistral_large,mistral,prod,apac,cache_read,1822549,304,0.36451,984,attributed
evt_mpbd06lc_518669,2026-05-18T15:29:00Z,C_00040,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,us-west,cache_read,4368776,728,0.218439,1694,attributed
evt_mpb794w0_628399,2026-05-18T12:48:00Z,C_00018,svc_web_app,web_app,m_mistral_large,mistral,staging,us-east,cache_read,27249432,4542,5.449886,717,attributed
evt_mpb1xiqo_590532,2026-05-18T10:19:00Z,C_00002,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,dev,us-east,input,2185289,364,6.555867,,attributed
evt_mpaslveo_934019,2026-05-18T05:58:00Z,C_00008,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,apac,input,3571496,595,2.857197,564,attributed
evt_mpar905c_740442,2026-05-18T05:20:00Z,C_00015,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,us-east,output,381817,255,0.45818,1683,attributed
evt_mpbqh0ao_598500,2026-05-18T21:46:00Z,C_00020,svc_web_app,web_app,m_claude_opus,anthropic,prod,us-east,output,331668,221,24.8751,1592,attributed
evt_mpbsrb9c_169427,2026-05-18T22:50:00Z,C_00019,svc_trajectory_runner,user_token,m_claude_sonnet,anthropic,prod,us-east,input,14050581,2342,42.151743,794,attributed
evt_mpayw7k0_820524,2026-05-18T08:54:00Z,C_00021,svc_web_app,web_app,m_claude_opus,anthropic,dev,apac,output,2354433,1570,176.582475,3579,attributed
evt_mpbfbruo_465866,2026-05-18T16:34:00Z,C_00024,svc_sourcing,user_token,m_gpt5,openai,prod,us-west,output,1255011,837,37.65033,669,attributed
evt_mpaow4lc_471801,2026-05-18T04:14:00Z,,,unknown,m_llama3_70b,meta,dev,us-west,cache_read,9498225,1583,0.569894,1011,unknown
evt_mpav6gqo_350554,2026-05-18T07:10:00Z,C_00015,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,eu,input,3314594,552,49.71891,6435,attributed
evt_mpba40lc_489428,2026-05-18T14:08:00Z,C_00027,svc_ingest,backend_service,m_claude_sonnet,anthropic,dev,us-west,input,2258650,376,6.77595,906,partial
evt_mpatlvpc_437305,2026-05-18T06:26:00Z,C_00034,svc_sourcing,backend_service,m_gemini_pro,google,dev,us-west,cache_write,1495065,249,5.98026,1047,attributed
evt_mpafzwtc_147262,2026-05-18T00:05:00Z,C_00031,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,prod,us-west,input,9430380,1572,28.29114,857,attributed
evt_mpb4xjmo_376578,2026-05-18T11:43:00Z,,,unknown,m_claude_haiku,anthropic,prod,apac,output,1258488,839,5.033952,900,unknown
evt_mpaxw79c_786440,2026-05-18T08:26:00Z,C_00016,svc_playground,web_app,m_claude_sonnet,anthropic,prod,us-east,output,1190591,794,17.858865,392,attributed
evt_mpapa9uo_348676,2026-05-18T04:25:00Z,C_00022,svc_maven_agent,web_app,m_gpt5,openai,prod,us-west,input,1694024,282,16.94024,445,attributed
evt_mpb12nmo_436326,2026-05-18T09:55:00Z,C_00019,svc_trajectory_runner,user_token,m_claude_sonnet,anthropic,prod,us-east,cache_write,3884475,647,14.566781,1080,attributed
evt_mpb3i3s0_213057,2026-05-18T11:03:00Z,C_00009,svc_playground,web_app,m_gpt5,openai,prod,eu,output,671480,448,20.1444,297,attributed
evt_mpaqxfhc_682890,2026-05-18T05:11:00Z,C_00009,svc_maven_agent,backend_service,m_gpt4o,openai,prod,us-west,cache_read,5819374,970,7.274218,321,partial
evt_mpbltts0_887259,2026-05-18T19:36:00Z,C_00006,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,eu,input,10937701,1823,5.468851,986,attributed
evt_mpbbagdc_905214,2026-05-18T14:41:00Z,,,unknown,m_claude_opus,anthropic,prod,us-west,cache_read,1542890,257,2.314335,,unknown
evt_mpb87uw0_544920,2026-05-18T13:15:00Z,C_00025,svc_web_app,web_app,m_claude_opus,anthropic,prod,us-east,output,1032292,688,77.4219,735,attributed
evt_mpazxi5c_687907,2026-05-18T09:23:00Z,C_00011,svc_eval_orchestrator,user_token,m_mistral_large,mistral,prod,eu,input,1877360,313,3.75472,793,attributed
evt_mpb393pc_692575,2026-05-18T10:56:00Z,C_00011,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,us-east,output,1257701,838,5.030804,1406,attributed
evt_mpan542o_946340,2026-05-18T03:25:00Z,C_00028,svc_search,backend_service,m_gpt5,openai,prod,eu,input,765065,128,7.65065,1010,attributed
evt_mpbjtt6o_688434,2026-05-18T18:40:00Z,C_00005,svc_playground,web_app,m_gemini_flash,google,prod,us-west,input,1255367,209,0.37661,1314,attributed
evt_mpauuw2o_125178,2026-05-18T07:01:00Z,C_00005,svc_maven_agent,web_app,m_gpt5_mini,openai,staging,us-west,input,1556711,259,0.778356,966,attributed
evt_mpbjkt40_399202,2026-05-18T18:33:00Z,,,unknown,m_gpt5,openai,dev,eu,output,1152015,768,34.56045,925,unknown
evt_mpat7qg0_255613,2026-05-18T06:15:00Z,C_00001,svc_annotation_api,backend_service,m_claude_haiku,anthropic,staging,us-east,output,2615216,1743,10.460864,1968,attributed
evt_mpbv6reo_728556,2026-05-18T23:58:00Z,C_00011,svc_web_app,user_token,m_gemini_pro,google,prod,us-east,cache_read,0,0,-0.884307,825,attributed
evt_mpbgm2io_415007,2026-05-18T17:10:00Z,C_00007,svc_annotation_api,backend_service,m_claude_haiku,anthropic,dev,apac,cache_read,7305041,1218,0.584403,5649,attributed
evt_mpb4koo0_245272,2026-05-18T11:33:00Z,,,unknown,m_gpt4o,openai,prod,eu,output,294477,196,2.94477,,unknown
evt_mpbq45c0_881382,2026-05-18T21:36:00Z,C_00004,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,eu,output,445660,297,6.6849,838,attributed
evt_mpawi1pc_584273,2026-05-18T07:47:00Z,,,unknown,m_gpt5_mini,openai,staging,us-west,output,427831,285,0.855662,1626,unknown
evt_mpare5c0_230607,2026-05-18T05:24:00Z,C_00014,svc_trajectory_runner,web_app,m_gpt5,openai,prod,eu,output,1188561,792,35.65683,1115,attributed
evt_mpb9jfuo_337518,2026-05-18T13:52:00Z,C_00015,svc_maven_agent,backend_service,m_claude_haiku,anthropic,prod,us-east,cache_read,16034051,2672,1.282724,536,attributed
evt_mpbm5eg0_494097,2026-05-18T19:45:00Z,C_00031,svc_web_app,web_app,m_gemini_pro,google,prod,us-west,input,6000548,1000,21.001918,653,attributed
evt_mpbgks80_832726,2026-05-18T17:09:00Z,C_00005,svc_sourcing,backend_service,m_llama3_70b,meta,prod,us-west,input,9672248,1612,5.803349,2555,attributed
evt_mpbsxqqo_219990,2026-05-18T22:55:00Z,,,unknown,m_mistral_large,mistral,prod,eu,output,2363017,1575,14.178102,749,unknown
evt_mpbi42yo_369523,2026-05-18T17:52:00Z,C_00038,svc_headshot,web_app,m_gemini_flash,google,prod,eu,output,685327,457,0.822392,854,attributed
evt_mpayi2ao_757995,2026-05-18T08:43:00Z,C_00032,svc_search,backend_service,m_claude_haiku,anthropic,prod,us-east,output,11527776,7685,46.111104,1026,attributed
evt_mpajtiio_223929,2026-05-18T01:52:00Z,C_00026,svc_eval_orchestrator,batch_job,m_claude_haiku,anthropic,prod,us-west,output,350961,234,1.403844,2245,attributed
evt_mpbt5gio_725972,2026-05-18T23:01:00Z,C_00003,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,us-west,input,7144562,1191,107.16843,3616,attributed
evt_mpam8yo0_291339,2026-05-18T03:00:00Z,C_00029,svc_headshot,backend_service,m_claude_haiku,anthropic,prod,eu,input,3214864,536,2.571891,390,attributed
evt_mpb5cz6o_499560,2026-05-18T11:55:00Z,C_00027,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,prod,us-west,output,550075,367,8.251125,,attributed
evt_mpaxbmio_934375,2026-05-18T08:10:00Z,C_00007,svc_web_app,web_app,m_claude_haiku,anthropic,prod,us-west,input,1941291,324,1.553033,1315,attributed
evt_mpbt4680_492653,2026-05-18T23:00:00Z,C_00006,svc_sourcing,backend_service,m_gemini_flash,google,prod,us-west,input,4243185,707,1.272956,1146,attributed
evt_mpbsaleo_323508,2026-05-18T22:37:00Z,C_00020,svc_maven_agent,backend_service,m_claude_sonnet,anthropic,prod,us-east,cache_read,5218702,870,1.565611,1010,attributed
evt_mpbptuyo_635013,2026-05-18T21:28:00Z,C_00021,svc_web_app,web_app,m_gemini_flash,google,prod,apac,input,6817940,1136,2.045382,1113,attributed
evt_mpb6yuio_330777,2026-05-18T12:40:00Z,C_00021,svc_ingest,backend_service,m_claude_haiku,anthropic,prod,apac,output,6444665,4296,25.77866,621,attributed
evt_mpax2mg0_590644,2026-05-18T08:03:00Z,C_00031,svc_search,backend_service,m_gpt5,openai,prod,us-west,output,1049810,700,31.4943,2433,attributed
evt_mpbr45mo_520602,2026-05-18T22:04:00Z,C_00007,svc_annotation_api,backend_service,m_gemini_flash,google,staging,apac,input,212259,35,0.063678,784,attributed
evt_mpb92q00_590935,2026-05-18T13:39:00Z,C_00021,svc_annotation_api,backend_service,m_gemini_flash,google,prod,apac,input,2200631,367,0.660189,505,attributed
evt_mpbq0ag0_830255,2026-05-18T21:33:00Z,C_00011,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,prod,us-east,cache_read,31246050,5208,9.373815,,attributed
evt_mpbmd480_680670,2026-05-18T19:51:00Z,C_00017,svc_eval_orchestrator,batch_job,m_claude_sonnet,anthropic,staging,apac,input,26789020,4465,80.36706,3203,attributed
evt_mpbmbtxc_648533,2026-05-18T19:50:00Z,C_00024,svc_web_app,web_app,m_claude_sonnet,anthropic,prod,us-west,cache_write,4245758,708,15.921593,529,partial
evt_mpbtibhc_892555,2026-05-18T23:11:00Z,C_00028,svc_maven_agent,backend_service,m_gpt5,openai,prod,eu,cache_write,1961727,327,24.521588,968,attributed
evt_mpasn5pc_301046,2026-05-18T05:59:00Z,C_00017,svc_trajectory_runner,web_app,m_gemini_flash,google,prod,apac,output,476099,317,0.571319,543,attributed
evt_mpb52otc_493855,2026-05-18T11:47:00Z,,,unknown,m_claude_sonnet,anthropic,dev,us-west,input,6341967,1057,19.025901,,unknown
evt_mpbv6reo_632705,2026-05-18T23:58:00Z,C_00014,svc_voice,user_token,m_claude_sonnet,anthropic,prod,eu,cache_read,3867334,645,1.1602,576,attributed
evt_mpauklpc_606101,2026-05-18T06:53:00Z,C_00027,svc_eval_orchestrator,batch_job,m_claude_opus,anthropic,staging,us-west,cache_read,7652473,1275,11.478709,3195,attributed
evt_mpb1w8g0_194009,2026-05-18T10:18:00Z,C_00031,svc_trajectory_runner,backend_service,m_gpt4o,openai,prod,us-west,output,3914584,2610,39.14584,335,attributed
evt_mpbmpz6o_165089,2026-05-18T20:01:00Z,C_00017,svc_playground,web_app,m_gpt5_mini,openai,prod,apac,cache_write,1962708,327,1.177625,930,attributed
evt_mparbkqo_513508,2026-05-18T05:22:00Z,C_00014,svc_eval_orchestrator,batch_job,m_claude_opus,anthropic,prod,eu,output,1288884,859,96.6663,2447,partial
evt_mpahkhuo_545273,2026-05-18T00:49:00Z,C_00027,svc_web_app,web_app,m_mistral_large,mistral,prod,us-west,output,1645780,1097,9.87468,1699,attributed
evt_mpbo1k5c_236390,2026-05-18T20:38:00Z,C_00025,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,us-east,input,3226626,538,48.39939,2652,attributed
evt_mpatyqo0_993484,2026-05-18T06:36:00Z,C_00024,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,us-west,input,988025,165,14.820375,3520,attributed
evt_mpaj6d6o_804727,2026-05-18T01:34:00Z,C_00036,svc_annotation_api,backend_service,m_gpt4o,openai,prod,apac,output,3346494,2231,33.46494,744,attributed
evt_mpbhgxmo_953532,2026-05-18T17:34:00Z,C_00023,svc_trajectory_runner,backend_service,m_claude_opus,anthropic,prod,us-west,input,4544580,757,68.1687,542,partial
evt_mpbltts0_978469,2026-05-18T19:36:00Z,C_00039,svc_search,backend_service,m_gpt4o,openai,prod,eu,cache_read,12996792,2166,16.24599,416,partial
evt_mpb2uyg0_953582,2026-05-18T10:45:00Z,C_00018,svc_trajectory_runner,backend_service,m_gemini_pro,google,dev,eu,output,434448,290,4.561704,1875,attributed
evt_mpbd06lc_800570,2026-05-18T15:29:00Z,C_00007,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,apac,output,1898194,1265,7.592776,671,attributed
evt_mpam6e2o_187921,2026-05-18T02:58:00Z,C_00011,svc_ingest,backend_service,m_claude_haiku,anthropic,dev,us-east,input,7525833,1254,6.020666,2170,attributed
evt_mpbneetc_657295,2026-05-18T20:20:00Z,C_00040,svc_eval_orchestrator,batch_job,m_claude_haiku,anthropic,prod,us-west,input,22118737,3686,17.69499,3092,partial
evt_mpbd5bs0_597246,2026-05-18T15:33:00Z,C_00010,svc_sourcing,web_app,m_gpt5_mini,openai,prod,us-west,input,1227695,205,0.613848,1650,attributed
evt_mpbqz0g0_140552,2026-05-18T22:00:00Z,C_00025,svc_headshot,web_app,m_claude_haiku,anthropic,prod,us-east,output,3101628,2068,12.406512,434,attributed
evt_mpb694lc_465737,2026-05-18T12:20:00Z,C_00009,svc_annotation_api,web_app,m_claude_sonnet,anthropic,prod,apac,cache_read,1607352,268,0.482206,834,attributed
evt_mpbewcao_194993,2026-05-18T16:22:00Z,C_00007,svc_annotation_api,backend_service,m_claude_opus,anthropic,prod,apac,cache_read,1226647,204,1.839971,959,attributed
evt_mpaqw56o_723302,2026-05-18T05:10:00Z,C_00029,svc_maven_agent,backend_service,m_claude_haiku,anthropic,prod,eu,output,321562,214,1.286248,624,attributed
evt_mpbuibs0_135529,2026-05-18T23:39:00Z,C_00011,svc_search,backend_service,m_claude_sonnet,anthropic,staging,apac,cache_read,6129789,1022,1.838937,565,attributed
evt_mpbejhc0_512803,2026-05-18T16:12:00Z,C_00021,svc_search,web_app,m_claude_sonnet,anthropic,prod,apac,cache_write,3236729,539,12.137734,930,attributed
evt_mpblajc0_330049,2026-05-18T19:21:00Z,C_00024,svc_web_app,web_app,m_claude_opus,anthropic,prod,us-west,input,2874753,479,43.121295,1408,partial
evt_mpahgmyo_337607,2026-05-18T00:46:00Z,,,unknown,m_claude_sonnet,anthropic,prod,apac,cache_read,8625404,1438,2.587621,571,unknown
evt_mpakqy80_381660,2026-05-18T02:18:00Z,C_00008,svc_annotation_api,backend_service,m_gemini_pro,google,dev,apac,input,21227575,3538,74.296513,507,attributed
evt_mpax01uo_464626,2026-05-18T08:01:00Z,C_00024,svc_annotation_api,backend_service,m_gpt4o,openai,prod,us-west,output,205946,137,2.05946,674,attributed
evt_mpboyzuo_560999,2026-05-18T21:04:00Z,C_00028,svc_annotation_api,backend_service,m_gpt5,openai,prod,eu,output,1095758,731,32.87274,410,attributed
evt_mpbsh0w0_783158,2026-05-18T22:42:00Z,C_00027,svc_playground,web_app,m_gpt5,openai,prod,us-west,output,1199009,799,35.97027,1163,attributed
evt_mpbtrbk0_250310,2026-05-18T23:18:00Z,C_00007,svc_maven_agent,backend_service,m_gpt5,openai,prod,apac,input,2895215,483,28.95215,682,attributed
evt_mpbeec5c_132957,2026-05-18T16:08:00Z,C_00032,svc_ingest,backend_service,m_claude_haiku,anthropic,prod,us-east,output,409446,273,1.637784,1256,partial
evt_mpbm1jk0_388566,2026-05-18T19:42:00Z,C_00016,svc_maven_agent,backend_service,m_gpt5,openai,staging,us-west,input,3289738,548,32.89738,1787,attributed
evt_mpamtjeo_893796,2026-05-18T03:16:00Z,C_00021,svc_trajectory_runner,web_app,m_claude_sonnet,anthropic,prod,us-east,input,1806602,301,5.419806,360,attributed
evt_mpb9d0dc_465364,2026-05-18T13:47:00Z,C_00004,svc_web_app,web_app,m_gpt5,openai,prod,us-east,output,1605355,1070,48.16065,865,partial
evt_mpbhsiao_517507,2026-05-18T17:43:00Z,C_00029,svc_trajectory_runner,backend_service,m_gemini_pro,google,prod,eu,output,2408272,1606,25.286856,865,attributed
evt_mpbbi65c_132880,2026-05-18T14:47:00Z,C_00001,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,apac,output,2065108,1377,30.97662,998,attributed
evt_mpagymtc_135011,2026-05-18T00:32:00Z,C_00030,svc_ingest,backend_service,m_claude_haiku,anthropic,prod,apac,output,60811,41,0.243244,692,attributed
evt_mpazactc_480839,2026-05-18T09:05:00Z,C_00002,svc_batch_grader,user_token,m_gemini_flash,google,prod,us-east,input,4561257,760,1.368377,1859,attributed
evt_mpbe6mdc_954513,2026-05-18T16:02:00Z,C_00033,svc_web_app,web_app,m_gpt5_mini,openai,prod,apac,input,2555548,426,1.277774,629,attributed
evt_mpakzyao_329570,2026-05-18T02:25:00Z,C_00032,svc_annotation_api,user_token,m_gemini_flash,google,prod,us-east,input,1460015,243,0.438005,445,attributed
evt_mpbq45c0_874048,2026-05-18T21:36:00Z,C_00029,svc_ingest,backend_service,m_claude_haiku,anthropic,prod,us-east,cache_read,1806927,301,0.144554,454,partial
evt_mparbkqo_455476,2026-05-18T05:22:00Z,C_00001,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,prod,apac,input,13989864,2332,41.969592,1392,attributed
evt_mpbu6r40_167419,2026-05-18T23:30:00Z,,,unknown,m_claude_haiku,anthropic,prod,us-west,input,707291,118,0.565833,680,unknown
evt_mpb0ysqo_588262,2026-05-18T09:52:00Z,C_00008,svc_batch_grader,batch_job,m_gpt5_mini,openai,prod,apac,cache_read,9931252,1655,0.496563,3301,attributed
evt_mpbv0bxc_983925,2026-05-18T23:53:00Z,,,unknown,m_gpt5_mini,openai,staging,eu,input,11917696,1986,5.958848,,unknown
evt_mpaoxew0_753523,2026-05-18T04:15:00Z,C_00014,svc_web_app,web_app,m_gpt5,openai,prod,eu,cache_read,2129297,355,2.661621,1385,attributed
evt_mpbs80tc_265532,2026-05-18T22:35:00Z,C_00040,svc_ingest,user_token,m_claude_sonnet,anthropic,staging,us-west,output,279148,186,4.18722,1368,attributed
evt_mpbf7wyo_750048,2026-05-18T16:31:00Z,C_00028,svc_voice,user_token,m_gpt5,openai,prod,eu,input,1215391,203,12.15391,1152,attributed
evt_mpbcnbmo_786321,2026-05-18T15:19:00Z,C_00015,svc_batch_grader,batch_job,m_gpt5,openai,staging,us-east,output,677588,452,20.32764,4831,attributed
evt_mpams940_700838,2026-05-18T03:15:00Z,C_00001,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,staging,apac,output,501818,335,7.52727,671,attributed
evt_mpaye7eo_194641,2026-05-18T08:40:00Z,C_00029,svc_trajectory_runner,web_app,m_gemini_flash,google,staging,eu,output,1125100,750,1.35012,2920,attributed
evt_mpbeah9c_705896,2026-05-18T16:05:00Z,C_00007,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,apac,input,3732339,622,1.119702,1076,attributed
evt_mpbttw5c_190786,2026-05-18T23:20:00Z,C_00027,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,us-west,input,3574471,596,53.617065,,attributed
evt_mpawsc2o_867178,2026-05-18T07:55:00Z,,,unknown,m_gpt5,openai,staging,us-west,output,164881,110,4.94643,589,unknown
evt_mpaxr22o_192516,2026-05-18T08:22:00Z,C_00031,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,us-west,input,5515357,919,2.757679,531,attributed
evt_mpb6lzk0_164042,2026-05-18T12:30:00Z,C_00022,svc_annotation_api,user_token,m_gpt5_mini,openai,prod,us-west,input,446584,74,0.223292,1210,attributed
evt_mpb75a00_236450,2026-05-18T12:45:00Z,C_00028,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,prod,eu,cache_read,37055993,6176,11.116798,2889,attributed
evt_mpbqbv40_410626,2026-05-18T21:42:00Z,C_00015,svc_ingest,backend_service,m_claude_sonnet,anthropic,prod,eu,input,10029620,1672,30.08886,612,attributed
evt_mpb2fiw0_806837,2026-05-18T10:33:00Z,,,unknown,m_claude_opus,anthropic,dev,us-east,output,1970084,1313,147.7563,1272,unknown
evt_mpak536o_583648,2026-05-18T02:01:00Z,,,unknown,m_claude_sonnet,anthropic,prod,eu,input,1484712,247,4.454136,,unknown
evt_mpaqaa5c_590541,2026-05-18T04:53:00Z,C_00031,svc_web_app,web_app,m_gemini_pro,google,prod,us-west,input,7302913,1217,25.560196,524,attributed
evt_mpaj3slc_226191,2026-05-18T01:32:00Z,C_00033,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,apac,output,204520,136,0.81808,687,attributed
evt_mpan3ts0_692268,2026-05-18T03:24:00Z,C_00020,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,us-east,input,2453954,409,1.226977,968,attributed
evt_mpaxprs0_115372,2026-05-18T08:21:00Z,C_00008,svc_trajectory_runner,backend_service,m_gpt4o,openai,prod,apac,input,14449770,2408,36.124425,839,attributed
evt_mpbli940_496257,2026-05-18T19:27:00Z,C_00024,svc_playground,web_app,m_claude_sonnet,anthropic,prod,us-west,output,2646554,1764,39.69831,851,attributed
evt_mpals8tc_430585,2026-05-18T02:47:00Z,,,unknown,m_gemini_pro,google,staging,eu,cache_read,13210544,2202,4.62369,787,unknown
evt_mpbpops0_196014,2026-05-18T21:24:00Z,C_00035,svc_annotation_api,backend_service,m_gpt5_mini,openai,prod,us-east,output,4509937,3007,9.019874,1334,attributed
evt_mpbtalpc_465046,2026-05-18T23:05:00Z,,,unknown,m_gpt5,openai,prod,us-west,input,3189657,532,31.89657,733,unknown
evt_mpbsngdc_400122,2026-05-18T22:47:00Z,C_00026,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,us-east,output,393090,262,0.78618,1484,partial
evt_mpbkv3s0_237588,2026-05-18T19:09:00Z,C_00022,svc_trajectory_runner,user_token,m_llama3_70b,meta,prod,us-west,cache_read,12480162,2080,0.74881,693,attributed
evt_mpbfahk0_640132,2026-05-18T16:33:00Z,C_00008,svc_maven_agent,backend_service,m_claude_sonnet,anthropic,prod,apac,input,5654254,942,16.962762,434,attributed
evt_mpb47tpc_982202,2026-05-18T11:23:00Z,C_00033,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,prod,apac,output,417935,279,6.269025,3403,attributed
evt_mpaxi200_530920,2026-05-18T08:15:00Z,C_00010,svc_trajectory_runner,backend_service,m_gpt5,openai,prod,us-west,cache_write,713100,119,8.91375,1440,attributed
evt_mpag3rpc_936364,2026-05-18T00:08:00Z,C_00023,svc_sourcing,web_app,m_claude_opus,anthropic,dev,us-west,output,854472,570,64.0854,1268,attributed
evt_mpak7ns0_436362,2026-05-18T02:03:00Z,C_00019,svc_trajectory_runner,backend_service,m_gpt4o,openai,prod,us-east,output,778992,519,7.78992,627,attributed
evt_mpazkn6o_648909,2026-05-18T09:13:00Z,C_00032,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,us-east,input,4019555,670,1.205867,1276,attributed
evt_mpbjwds0_711138,2026-05-18T18:42:00Z,,,unknown,m_gpt5,openai,staging,us-east,output,466925,311,14.00775,3603,unknown
evt_mpawabxc_413279,2026-05-18T07:41:00Z,C_00029,svc_annotation_api,backend_service,m_claude_opus,anthropic,prod,eu,output,1457262,972,109.29465,650,attributed
evt_mpavogw0_161329,2026-05-18T07:24:00Z,,,unknown,m_claude_haiku,anthropic,staging,eu,input,4827609,805,3.862087,782,unknown
evt_mpbfyx6o_520877,2026-05-18T16:52:00Z,C_00005,svc_batch_grader,web_app,m_claude_sonnet,anthropic,prod,us-west,cache_read,12326613,2054,3.697984,513,partial
evt_mpb4w9c0_672921,2026-05-18T11:42:00Z,C_00023,svc_annotation_api,backend_service,m_gpt4o,openai,prod,us-west,input,2573442,429,6.433605,718,partial
evt_mpbfwclc_235550,2026-05-18T16:50:00Z,C_00007,svc_trajectory_runner,web_app,m_gemini_flash,google,staging,apac,input,10681352,1780,3.204406,1403,attributed
evt_mpazfi00_509828,2026-05-18T09:09:00Z,C_00024,svc_search,web_app,m_claude_haiku,anthropic,prod,us-west,cache_write,1726902,288,1.726902,596,attributed
evt_mpbh7xk0_141715,2026-05-18T17:27:00Z,C_00011,svc_voice,backend_service,m_claude_opus,anthropic,prod,us-east,input,9006824,1501,135.10236,1009,attributed
evt_mpalct9c_344371,2026-05-18T02:35:00Z,C_00028,svc_batch_grader,batch_job,m_gpt5,openai,prod,eu,input,2393594,399,23.93594,,attributed
evt_mpb1xiqo_880916,2026-05-18T10:19:00Z,C_00027,svc_annotation_api,backend_service,m_gpt5,openai,prod,us-west,input,1417501,236,14.17501,1043,attributed
evt_mpb3e8w0_171096,2026-05-18T11:00:00Z,C_00031,svc_eval_orchestrator,batch_job,m_gemini_flash,google,staging,us-west,cache_read,15537449,2590,0.466123,,partial
evt_mpbud6lc_193473,2026-05-18T23:35:00Z,,,unknown,m_claude_sonnet,anthropic,prod,apac,cache_write,1119875,187,4.199531,322,unknown
evt_mpbipy00_811763,2026-05-18T18:09:00Z,,,unknown,m_gpt5_mini,openai,prod,us-east,input,8920562,1487,4.460281,,unknown
evt_mpbsv65c_443326,2026-05-18T22:53:00Z,,,unknown,m_mistral_large,mistral,prod,apac,input,5765566,961,11.531132,629,unknown
evt_mpalkj1c_313031,2026-05-18T02:41:00Z,C_00032,svc_headshot,backend_service,m_claude_sonnet,anthropic,dev,us-west,cache_read,4006902,668,1.202071,714,attributed
evt_mpagpmqo_108840,2026-05-18T00:25:00Z,,,unknown,m_gemini_flash,google,prod,us-east,input,3792556,632,1.137767,1327,unknown
evt_mpbkd3mo_556856,2026-05-18T18:55:00Z,C_00024,svc_headshot,backend_service,m_gpt5_mini,openai,prod,us-west,input,8033663,1339,4.016832,458,attributed
evt_mpburbuo_485196,2026-05-18T23:46:00Z,,,unknown,m_claude_sonnet,anthropic,staging,eu,output,131069,87,1.966035,640,unknown
evt_mpblm400_766709,2026-05-18T19:30:00Z,C_00029,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,eu,output,867703,578,1.735406,971,attributed
evt_mpai3sao_598097,2026-05-18T01:04:00Z,C_00010,svc_web_app,web_app,m_claude_sonnet,anthropic,staging,eu,output,251590,168,3.77385,540,attributed
evt_mpb3uyqo_372949,2026-05-18T11:13:00Z,C_00025,svc_voice,backend_service,m_gemini_flash,google,prod,us-east,output,1886002,1257,2.263202,2389,attributed
evt_mpb940ao_124862,2026-05-18T13:40:00Z,C_00017,svc_web_app,web_app,m_claude_sonnet,anthropic,prod,apac,input,464467,77,1.393401,868,attributed
evt_mpbp9a80_758983,2026-05-18T21:12:00Z,C_00033,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,apac,input,2832070,472,0.849621,344,partial
evt_mpap6eyo_356836,2026-05-18T04:22:00Z,C_00008,svc_maven_agent,backend_service,m_gpt5,openai,prod,apac,input,3092377,515,30.92377,748,attributed
evt_mpazfi00_904808,2026-05-18T09:09:00Z,C_00036,svc_annotation_api,backend_service,m_gpt4o,openai,dev,eu,cache_read,40212287,6702,50.265359,1170,attributed
evt_mpbjv3hc_317290,2026-05-18T18:41:00Z,C_00029,svc_headshot,backend_service,m_claude_sonnet,anthropic,staging,eu,input,6886850,1148,20.66055,843,attributed
